File accession	File format	Output type	Experiment accession	Assay	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample genetic modifications methods	Biosample genetic modifications categories	Biosample genetic modifications targets	Biosample genetic modifications gene targets	Biosample genetic modifications site coordinates	Biosample genetic modifications zygosity	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate	Read length	Mapped read length	Run type	Paired end	Paired with	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Assembly	Genome annotation	Platform	Controlled by	File Status	s3_uri	Audit WARNING	Audit INTERNAL_ACTION	Audit NOT_COMPLIANT	Audit ERROR
ENCFF311FYT	bed narrowPeak	peaks	ENCSR000EMM	DNase-seq	CL:0000895	naive thymus-derived CD4-positive, alpha-beta T cell	primary cell	Homo sapiens											DNA		see document	see document		False	2012-07-23	ENCODE				1							ENCFF163ZHO, ENCFF991FIW	288736	ENCODE Processing Pipeline	87c42cc3d9303546f9c5d28e4432785f		https://www.encodeproject.org/files/ENCFF311FYT/@@download/ENCFF311FYT.bed.gz	hg19				archived	s3://encode-public/2016/10/15/8cd423e2-dbd6-49b5-8000-140ac3f1e233/ENCFF311FYT.bed.gz				
ENCFF595ECT	bed narrowPeak	peaks	ENCSR000EMM	DNase-seq	CL:0000895	naive thymus-derived CD4-positive, alpha-beta T cell	primary cell	Homo sapiens											DNA		see document	see document		False	2012-07-23	ENCODE				1							ENCFF014XFC, ENCFF992CZQ	291588	ENCODE Processing Pipeline	31407100708e28b7598f5e536ccecc01		https://www.encodeproject.org/files/ENCFF595ECT/@@download/ENCFF595ECT.bed.gz	GRCh38				archived	s3://encode-public/2016/10/23/d71108b0-4f6f-4235-9511-b4c72d5c1bab/ENCFF595ECT.bed.gz				
ENCFF096SJE	bed narrowPeak	peaks	ENCSR000EMM	DNase-seq	CL:0000895	naive thymus-derived CD4-positive, alpha-beta T cell	primary cell	Homo sapiens											DNA		see document	see document		False	2012-07-23	ENCODE				1							ENCFF894ZVE, ENCFF967OQF	293598	ENCODE Processing Pipeline	0e5bcb2098d4fc5c8537acc56d006c61		https://www.encodeproject.org/files/ENCFF096SJE/@@download/ENCFF096SJE.bed.gz	GRCh38				archived	s3://encode-public/2017/08/21/6d8a6578-cd93-4deb-addf-e01dbbace0c3/ENCFF096SJE.bed.gz				
ENCFF932BMW	bed narrowPeak	peaks	ENCSR000EMM	DNase-seq	CL:0000895	naive thymus-derived CD4-positive, alpha-beta T cell	primary cell	Homo sapiens											DNA		see document	see document		False	2012-07-23	ENCODE				1							ENCFF390DNP, ENCFF947LCB	292591	ENCODE Processing Pipeline	7b698bed7b18146cef6fc55840748bec		https://www.encodeproject.org/files/ENCFF932BMW/@@download/ENCFF932BMW.bed.gz	hg19				archived	s3://encode-public/2017/09/05/28110c0a-dc9b-4097-9e78-fd9713b0a054/ENCFF932BMW.bed.gz				
ENCFF359WHG	bed narrowPeak	peaks	ENCSR628IRM	DNase-seq	CL:0000084	T-cell	primary cell	Homo sapiens											DNA		see document			False	2013-07-31	Roadmap				1							ENCFF883JVC, ENCFF967OQF	1555512	ENCODE Processing Pipeline	1f87c5b5eba5e63e65603389e6b7599e		https://www.encodeproject.org/files/ENCFF359WHG/@@download/ENCFF359WHG.bed.gz	GRCh38				released	s3://encode-public/2018/05/06/998a4b5d-589c-48d9-b9a3-b5b7533f5b40/ENCFF359WHG.bed.gz				
ENCFF547UCK	bed narrowPeak	peaks	ENCSR628IRM	DNase-seq	CL:0000084	T-cell	primary cell	Homo sapiens											DNA		see document			False	2013-07-31	Roadmap				1							ENCFF390DNP, ENCFF801XJB	1548496	ENCODE Processing Pipeline	0db42c81bc3660f40169ee7015c6530e		https://www.encodeproject.org/files/ENCFF547UCK/@@download/ENCFF547UCK.bed.gz	hg19				released	s3://encode-public/2018/05/14/c4dd0faf-231c-47b8-8631-8c4b9a9a8c88/ENCFF547UCK.bed.gz				
ENCFF131SCF	bed narrowPeak	peaks	ENCSR628IRM	DNase-seq	CL:0000084	T-cell	primary cell	Homo sapiens											DNA		see document			False	2013-07-31	Roadmap				1							ENCFF043KCV, ENCFF992CZQ	1561118	ENCODE Processing Pipeline	696b235fe3df9a8bbd7ec5580d6d7d99		https://www.encodeproject.org/files/ENCFF131SCF/@@download/ENCFF131SCF.bed.gz	GRCh38				archived	s3://encode-public/2016/11/21/a36cf48c-a31d-4db6-80aa-c8c287b1ac0e/ENCFF131SCF.bed.gz				
ENCFF026SFK	bed narrowPeak	peaks	ENCSR628IRM	DNase-seq	CL:0000084	T-cell	primary cell	Homo sapiens											DNA		see document			False	2013-07-31	Roadmap				1							ENCFF163ZHO, ENCFF927PRH	1546966	ENCODE Processing Pipeline	5bd26323bedb125b84d27db1ffafb07f		https://www.encodeproject.org/files/ENCFF026SFK/@@download/ENCFF026SFK.bed.gz	hg19				archived	s3://encode-public/2016/11/21/5c87513c-8ed8-4290-aab5-e9ae27e7d822/ENCFF026SFK.bed.gz				
ENCFF126JXB	bed narrowPeak	peaks	ENCSR628IRM	DNase-seq	CL:0000084	T-cell	primary cell	Homo sapiens											DNA		see document			False	2013-07-31	Roadmap				1							ENCFF883JVC, ENCFF967OQF	1558830	ENCODE Processing Pipeline	b18ba6fee8a05279b44e3801f22a0f67		https://www.encodeproject.org/files/ENCFF126JXB/@@download/ENCFF126JXB.bed.gz	GRCh38				archived	s3://encode-public/2017/09/18/60da57ac-b7b5-4e38-b0cc-6bddd0c2fd63/ENCFF126JXB.bed.gz				
ENCFF376CNB	bed narrowPeak	peaks	ENCSR628IRM	DNase-seq	CL:0000084	T-cell	primary cell	Homo sapiens											DNA		see document			False	2013-07-31	Roadmap				1							ENCFF390DNP, ENCFF801XJB	1548434	ENCODE Processing Pipeline	1ecc7095900636d4b7b7e3fe53ee4d38		https://www.encodeproject.org/files/ENCFF376CNB/@@download/ENCFF376CNB.bed.gz	hg19				archived	s3://encode-public/2017/09/20/c657dd75-4c1b-4c34-8e70-397f20186edc/ENCFF376CNB.bed.gz				
ENCFF001WCU	bed narrowPeak	peaks	ENCSR000EQG	DNase-seq	CL:0000546	T-helper 2 cell	primary cell	Homo sapiens											DNA		see document	see document		False	2012-07-23	ENCODE				2							ENCFF001CLK	1859458	John Stamatoyannopoulos, UW	ff297923683e2ce58db66a797daef1ab		https://www.encodeproject.org/files/ENCFF001WCU/@@download/ENCFF001WCU.bed.gz	hg19				archived	s3://encode-public/2012/07/12/621f6d0f-a546-4afa-8fb9-2c78dcfe6d76/ENCFF001WCU.narrowPeak.gz				
ENCFF001WTO	bed narrowPeak	peaks	ENCSR000EQG	DNase-seq	CL:0000546	T-helper 2 cell	primary cell	Homo sapiens											DNA		see document	see document		False	2012-07-23	ENCODE				1							ENCFF001EJC	1097109	John Stamatoyannopoulos, UW	25298084db618dd1fce97d1c540ac5c7		https://www.encodeproject.org/files/ENCFF001WTO/@@download/ENCFF001WTO.bed.gz	hg19				archived	s3://encode-public/2011/01/11/487f75e7-29d3-489f-a886-470a432faed4/ENCFF001WTO.narrowPeak.gz				
ENCFF587LEX	bed narrowPeak	peaks	ENCSR000EQG	DNase-seq	CL:0000546	T-helper 2 cell	primary cell	Homo sapiens											DNA		see document	see document		False	2012-07-23	ENCODE				1							ENCFF673CRF, ENCFF967OQF	471827	ENCODE Processing Pipeline	e685ac25e781b2324279d64c781ba55d		https://www.encodeproject.org/files/ENCFF587LEX/@@download/ENCFF587LEX.bed.gz	GRCh38				released	s3://encode-public/2018/05/04/cd185451-842a-4fa4-956d-f3a32037e9db/ENCFF587LEX.bed.gz				
ENCFF837QHQ	bed narrowPeak	peaks	ENCSR000EQG	DNase-seq	CL:0000546	T-helper 2 cell	primary cell	Homo sapiens											DNA		see document	see document		False	2012-07-23	ENCODE				2							ENCFF274ASG, ENCFF967OQF	1495935	ENCODE Processing Pipeline	7bd1b72e6cf209f6d835c420ae944a08		https://www.encodeproject.org/files/ENCFF837QHQ/@@download/ENCFF837QHQ.bed.gz	GRCh38				released	s3://encode-public/2018/05/04/1887a1b2-551c-4831-a77d-62669301c780/ENCFF837QHQ.bed.gz				
ENCFF420UQF	bed narrowPeak	peaks	ENCSR000EQG	DNase-seq	CL:0000546	T-helper 2 cell	primary cell	Homo sapiens											DNA		see document	see document		False	2012-07-23	ENCODE				1							ENCFF390DNP, ENCFF417KFG	470983	ENCODE Processing Pipeline	a1f1bc46efb5de8b5feb3b0a6ff09443		https://www.encodeproject.org/files/ENCFF420UQF/@@download/ENCFF420UQF.bed.gz	hg19				released	s3://encode-public/2018/05/14/dafeb198-d997-4e26-8fce-2d391f531eb4/ENCFF420UQF.bed.gz				
ENCFF144XMY	bed narrowPeak	peaks	ENCSR000EQG	DNase-seq	CL:0000546	T-helper 2 cell	primary cell	Homo sapiens											DNA		see document	see document		False	2012-07-23	ENCODE				2							ENCFF300BLH, ENCFF390DNP	1493331	ENCODE Processing Pipeline	4ac75b55e53379ca77b43f52a75a6c8b		https://www.encodeproject.org/files/ENCFF144XMY/@@download/ENCFF144XMY.bed.gz	hg19				released	s3://encode-public/2018/05/14/d8a35b4b-2692-41a4-8ad8-8b68c8978c13/ENCFF144XMY.bed.gz				
ENCFF395ABD	bed narrowPeak	peaks	ENCSR000EQG	DNase-seq	CL:0000546	T-helper 2 cell	primary cell	Homo sapiens											DNA		see document	see document		False	2012-07-23	ENCODE				1							ENCFF673CRF, ENCFF967OQF	472941	ENCODE Processing Pipeline	779159aa2ffb37c4c6fc76132c9b28c7		https://www.encodeproject.org/files/ENCFF395ABD/@@download/ENCFF395ABD.bed.gz	GRCh38				archived	s3://encode-public/2017/10/06/161cf214-3690-443b-88b3-09542ca762fa/ENCFF395ABD.bed.gz				
ENCFF891DND	bed narrowPeak	peaks	ENCSR000EQG	DNase-seq	CL:0000546	T-helper 2 cell	primary cell	Homo sapiens											DNA		see document	see document		False	2012-07-23	ENCODE				2							ENCFF274ASG, ENCFF967OQF	1499698	ENCODE Processing Pipeline	8b015581399f359d326bd4a9703c70e1		https://www.encodeproject.org/files/ENCFF891DND/@@download/ENCFF891DND.bed.gz	GRCh38				archived	s3://encode-public/2017/10/06/70c8e757-facf-41ea-8956-8595858b87f9/ENCFF891DND.bed.gz				
ENCFF948LTX	bed narrowPeak	peaks	ENCSR000EQG	DNase-seq	CL:0000546	T-helper 2 cell	primary cell	Homo sapiens											DNA		see document	see document		False	2012-07-23	ENCODE				1							ENCFF390DNP, ENCFF417KFG	471099	ENCODE Processing Pipeline	81ac76d4eb330cca2d76653f4b5ef02b		https://www.encodeproject.org/files/ENCFF948LTX/@@download/ENCFF948LTX.bed.gz	hg19				archived	s3://encode-public/2017/10/10/79aa66f3-3dd8-4878-b81a-898aea70f7b9/ENCFF948LTX.bed.gz				
ENCFF579IWV	bed narrowPeak	peaks	ENCSR000EQG	DNase-seq	CL:0000546	T-helper 2 cell	primary cell	Homo sapiens											DNA		see document	see document		False	2012-07-23	ENCODE				2							ENCFF300BLH, ENCFF390DNP	1492985	ENCODE Processing Pipeline	33949a416f45ab96e4bdffd4c327d925		https://www.encodeproject.org/files/ENCFF579IWV/@@download/ENCFF579IWV.bed.gz	hg19				archived	s3://encode-public/2017/10/10/4667de7f-725c-4bbe-8511-4fc72f1fb1be/ENCFF579IWV.bed.gz				
ENCFF001SRN	bed narrowPeak	peaks	ENCSR000EOI	DNase-seq	CL:2000017	fibroblast of peridontal ligament	primary cell	Homo sapiens											DNA		see document	see document		False	2010-12-16	ENCODE				1, 2							ENCFF001DKC, ENCFF001DKH	1632900	John Stamatoyannopoulos, UW	dec6c035df42de6a4b7530e53226536f		https://www.encodeproject.org/files/ENCFF001SRN/@@download/ENCFF001SRN.bed.gz	hg19				archived	s3://encode-public/2012/09/01/991003f1-9fa8-4dcf-828f-8d32188e1d46/ENCFF001SRN.narrowPeak.gz				
ENCFF001WAS	bed narrowPeak	peaks	ENCSR000EOI	DNase-seq	CL:2000017	fibroblast of peridontal ligament	primary cell	Homo sapiens											DNA		see document	see document		False	2010-12-16	ENCODE				1							ENCFF001BLW	3057266	John Stamatoyannopoulos, UW	77060d993b9b9fec24dae0ea60be3d5b		https://www.encodeproject.org/files/ENCFF001WAS/@@download/ENCFF001WAS.bed.gz	hg19				archived	s3://encode-public/2012/07/12/677462f7-f015-4446-9e50-a2b7ddaebd5f/ENCFF001WAS.narrowPeak.gz				
ENCFF001WLS	bed narrowPeak	peaks	ENCSR000EOI	DNase-seq	CL:2000017	fibroblast of peridontal ligament	primary cell	Homo sapiens											DNA		see document	see document		False	2010-12-16	ENCODE				2							ENCFF001DKH	1776815	John Stamatoyannopoulos, UW	46ccddc367a7f58613b8e850b0d84d1e		https://www.encodeproject.org/files/ENCFF001WLS/@@download/ENCFF001WLS.bed.gz	hg19				archived	s3://encode-public/2011/01/11/dd19132c-64c9-4405-9ab6-ccfcb71523ab/ENCFF001WLS.narrowPeak.gz				
ENCFF001WLR	bed narrowPeak	peaks	ENCSR000EOI	DNase-seq	CL:2000017	fibroblast of peridontal ligament	primary cell	Homo sapiens											DNA		see document	see document		False	2010-12-16	ENCODE				1							ENCFF001DKC	1970588	John Stamatoyannopoulos, UW	5d9d007d0d4b8b36ea0006d12bf54edb		https://www.encodeproject.org/files/ENCFF001WLR/@@download/ENCFF001WLR.bed.gz	hg19				archived	s3://encode-public/2011/01/11/ee3d2da8-3587-4c69-ab0f-c02d2e34c12b/ENCFF001WLR.narrowPeak.gz				
ENCFF444HFG	bed narrowPeak	peaks	ENCSR000EOI	DNase-seq	CL:2000017	fibroblast of peridontal ligament	primary cell	Homo sapiens											DNA		see document	see document		False	2010-12-16	ENCODE				1							ENCFF330DYP, ENCFF967OQF	3234909	ENCODE Processing Pipeline	9e3dc6310fa060dc63fc4d01856df5c5		https://www.encodeproject.org/files/ENCFF444HFG/@@download/ENCFF444HFG.bed.gz	GRCh38				released	s3://encode-public/2018/05/04/61239915-5290-438c-aaa0-dcfb37127f81/ENCFF444HFG.bed.gz				
ENCFF367GII	bed narrowPeak	peaks	ENCSR000EOI	DNase-seq	CL:2000017	fibroblast of peridontal ligament	primary cell	Homo sapiens											DNA		see document	see document		False	2010-12-16	ENCODE				2							ENCFF868DEY, ENCFF967OQF	914087	ENCODE Processing Pipeline	b9c0072785861f9b241a6f50d5131aa1		https://www.encodeproject.org/files/ENCFF367GII/@@download/ENCFF367GII.bed.gz	GRCh38				released	s3://encode-public/2018/05/04/dfada069-d407-4a99-9179-7d3c39717e59/ENCFF367GII.bed.gz				
ENCFF620HKT	bed narrowPeak	peaks	ENCSR000EOI	DNase-seq	CL:2000017	fibroblast of peridontal ligament	primary cell	Homo sapiens											DNA		see document	see document		False	2010-12-16	ENCODE				1							ENCFF390DNP, ENCFF741WOF	3226782	ENCODE Processing Pipeline	e08a374fe85fd34c972eca82a1ee506c		https://www.encodeproject.org/files/ENCFF620HKT/@@download/ENCFF620HKT.bed.gz	hg19				released	s3://encode-public/2018/05/14/ecd9f619-b7eb-4554-b9fe-0fa67e16d356/ENCFF620HKT.bed.gz				
ENCFF089IWT	bed narrowPeak	peaks	ENCSR000EOI	DNase-seq	CL:2000017	fibroblast of peridontal ligament	primary cell	Homo sapiens											DNA		see document	see document		False	2010-12-16	ENCODE				2							ENCFF390DNP, ENCFF473DPQ	913946	ENCODE Processing Pipeline	750f663045c9e92467fd33fdde13d0b9		https://www.encodeproject.org/files/ENCFF089IWT/@@download/ENCFF089IWT.bed.gz	hg19				released	s3://encode-public/2018/05/14/0673839f-66c9-49ed-80ad-80ab5811ddca/ENCFF089IWT.bed.gz				
ENCFF460FCG	bed narrowPeak	peaks	ENCSR000EOI	DNase-seq	CL:2000017	fibroblast of peridontal ligament	primary cell	Homo sapiens											DNA		see document	see document		False	2010-12-16	ENCODE				1							ENCFF410VCE, ENCFF992CZQ	3137234	ENCODE Processing Pipeline	ebd636b6df9975756f2901aaf445d827		https://www.encodeproject.org/files/ENCFF460FCG/@@download/ENCFF460FCG.bed.gz	GRCh38				archived	s3://encode-public/2016/10/23/a20c7f8a-3a70-46c8-b5d3-71efdbe3fbab/ENCFF460FCG.bed.gz				
ENCFF722GNI	bed narrowPeak	peaks	ENCSR000EOI	DNase-seq	CL:2000017	fibroblast of peridontal ligament	primary cell	Homo sapiens											DNA		see document	see document		False	2010-12-16	ENCODE				2							ENCFF860DDE, ENCFF992CZQ	884487	ENCODE Processing Pipeline	4b8a07891a76e22fe2e207fe0471a642		https://www.encodeproject.org/files/ENCFF722GNI/@@download/ENCFF722GNI.bed.gz	GRCh38				archived	s3://encode-public/2016/10/23/d607600a-1afb-49be-89c4-281199294b66/ENCFF722GNI.bed.gz				
ENCFF164UXI	bed narrowPeak	peaks	ENCSR000EOI	DNase-seq	CL:2000017	fibroblast of peridontal ligament	primary cell	Homo sapiens											DNA		see document	see document		False	2010-12-16	ENCODE				1							ENCFF163ZHO, ENCFF594TNS	3123242	ENCODE Processing Pipeline	92ccba57c9e8f482661f7e16b9672509		https://www.encodeproject.org/files/ENCFF164UXI/@@download/ENCFF164UXI.bed.gz	hg19				archived	s3://encode-public/2016/10/24/fbd55203-9148-4368-991e-7e233b631b87/ENCFF164UXI.bed.gz				
ENCFF410GYO	bed narrowPeak	peaks	ENCSR000EOI	DNase-seq	CL:2000017	fibroblast of peridontal ligament	primary cell	Homo sapiens											DNA		see document	see document		False	2010-12-16	ENCODE				2							ENCFF163ZHO, ENCFF212DCS	881622	ENCODE Processing Pipeline	0ec2d855e41e19ab61fbdbe3417b8cde		https://www.encodeproject.org/files/ENCFF410GYO/@@download/ENCFF410GYO.bed.gz	hg19				archived	s3://encode-public/2016/10/24/ce8752b0-8250-467d-817a-afa66a2ad745/ENCFF410GYO.bed.gz				
ENCFF482JEI	bed narrowPeak	peaks	ENCSR000EOI	DNase-seq	CL:2000017	fibroblast of peridontal ligament	primary cell	Homo sapiens											DNA		see document	see document		False	2010-12-16	ENCODE				1							ENCFF330DYP, ENCFF967OQF	3240272	ENCODE Processing Pipeline	71911bc98f1f49189314f10604b9c9f7		https://www.encodeproject.org/files/ENCFF482JEI/@@download/ENCFF482JEI.bed.gz	GRCh38				archived	s3://encode-public/2017/08/24/373839b9-49e1-46fb-8fdf-4b96e95b680e/ENCFF482JEI.bed.gz				
ENCFF718RIM	bed narrowPeak	peaks	ENCSR000EOI	DNase-seq	CL:2000017	fibroblast of peridontal ligament	primary cell	Homo sapiens											DNA		see document	see document		False	2010-12-16	ENCODE				2							ENCFF868DEY, ENCFF967OQF	914557	ENCODE Processing Pipeline	d7669083eb9c1db089131874e909c1d5		https://www.encodeproject.org/files/ENCFF718RIM/@@download/ENCFF718RIM.bed.gz	GRCh38				archived	s3://encode-public/2017/08/24/a63588fc-9088-4931-8929-0f3449554d75/ENCFF718RIM.bed.gz				
ENCFF577XLP	bed narrowPeak	peaks	ENCSR000EOI	DNase-seq	CL:2000017	fibroblast of peridontal ligament	primary cell	Homo sapiens											DNA		see document	see document		False	2010-12-16	ENCODE				1							ENCFF390DNP, ENCFF741WOF	3228505	ENCODE Processing Pipeline	74c374014549bf6cdf7acea64299c291		https://www.encodeproject.org/files/ENCFF577XLP/@@download/ENCFF577XLP.bed.gz	hg19				archived	s3://encode-public/2017/09/06/bcec06de-917e-42f9-8875-b5233fd6545b/ENCFF577XLP.bed.gz				
ENCFF876SNH	bed narrowPeak	peaks	ENCSR000EOI	DNase-seq	CL:2000017	fibroblast of peridontal ligament	primary cell	Homo sapiens											DNA		see document	see document		False	2010-12-16	ENCODE				2							ENCFF390DNP, ENCFF473DPQ	913780	ENCODE Processing Pipeline	920d2ed8b39053661647e3802f9fd9df		https://www.encodeproject.org/files/ENCFF876SNH/@@download/ENCFF876SNH.bed.gz	hg19				archived	s3://encode-public/2017/09/06/1772c0dc-9c33-4405-8049-6cd0f6501ea0/ENCFF876SNH.bed.gz				
ENCFF001SRP	bed narrowPeak	peaks	ENCSR000EOK	DNase-seq	CL:0002584	renal cortical epithelial cell	primary cell	Homo sapiens											DNA		see document	see document		False	2011-04-07	ENCODE				1, 2							ENCFF001DKW, ENCFF001DKY	1821609	John Stamatoyannopoulos, UW	9665b07c5fb744857103441aac3e9f94		https://www.encodeproject.org/files/ENCFF001SRP/@@download/ENCFF001SRP.bed.gz	hg19				archived	s3://encode-public/2012/09/01/1b8a5707-4c79-4af6-9410-f6793c61e676/ENCFF001SRP.narrowPeak.gz				
ENCFF001WAW	bed narrowPeak	peaks	ENCSR000EOK	DNase-seq	CL:0002584	renal cortical epithelial cell	primary cell	Homo sapiens											DNA		see document	see document		False	2011-04-07	ENCODE				1							ENCFF001BMC	3374401	John Stamatoyannopoulos, UW	b7d39a5e267c93639ecf99dbc78a272a		https://www.encodeproject.org/files/ENCFF001WAW/@@download/ENCFF001WAW.bed.gz	hg19				archived	s3://encode-public/2012/07/12/1d2414ef-f42a-42a4-9a91-bb78092e042d/ENCFF001WAW.narrowPeak.gz				
ENCFF001WMA	bed narrowPeak	peaks	ENCSR000EOK	DNase-seq	CL:0002584	renal cortical epithelial cell	primary cell	Homo sapiens											DNA		see document	see document		False	2011-04-07	ENCODE				2							ENCFF001DKY	2105215	John Stamatoyannopoulos, UW	9755508747655dcb8b07c6109c70c76e		https://www.encodeproject.org/files/ENCFF001WMA/@@download/ENCFF001WMA.bed.gz	hg19				archived	s3://encode-public/2011/01/11/a391cf0f-fa87-4431-a2fe-d767d81e0aff/ENCFF001WMA.narrowPeak.gz				
ENCFF001WLZ	bed narrowPeak	peaks	ENCSR000EOK	DNase-seq	CL:0002584	renal cortical epithelial cell	primary cell	Homo sapiens											DNA		see document	see document		False	2011-04-07	ENCODE				1							ENCFF001DKW	2196622	John Stamatoyannopoulos, UW	8798ab831b9be20561ad5d6c43937172		https://www.encodeproject.org/files/ENCFF001WLZ/@@download/ENCFF001WLZ.bed.gz	hg19				archived	s3://encode-public/2011/01/11/bc2a628b-8a8d-42ad-b436-2afafdcb42d5/ENCFF001WLZ.narrowPeak.gz				
ENCFF551MUC	bed narrowPeak	peaks	ENCSR000EOK	DNase-seq	CL:0002584	renal cortical epithelial cell	primary cell	Homo sapiens											DNA		see document	see document		False	2011-04-07	ENCODE				1							ENCFF128WBQ, ENCFF967OQF	3260369	ENCODE Processing Pipeline	b573a1270bbdfdcea5c62613aa1903c3		https://www.encodeproject.org/files/ENCFF551MUC/@@download/ENCFF551MUC.bed.gz	GRCh38				released	s3://encode-public/2018/05/04/831441b2-dd0a-4a89-b100-5dc4e9575cb3/ENCFF551MUC.bed.gz				
ENCFF542SLO	bed narrowPeak	peaks	ENCSR000EOK	DNase-seq	CL:0002584	renal cortical epithelial cell	primary cell	Homo sapiens											DNA		see document	see document		False	2011-04-07	ENCODE				2							ENCFF690DPA, ENCFF967OQF	1067210	ENCODE Processing Pipeline	93f06383ae21d6cc56f1c3e97a6a2538		https://www.encodeproject.org/files/ENCFF542SLO/@@download/ENCFF542SLO.bed.gz	GRCh38				released	s3://encode-public/2018/05/04/5cf752d4-cc8b-47eb-9ef7-e5ff361bbe6a/ENCFF542SLO.bed.gz				
ENCFF659MOZ	bed narrowPeak	peaks	ENCSR000EOK	DNase-seq	CL:0002584	renal cortical epithelial cell	primary cell	Homo sapiens											DNA		see document	see document		False	2011-04-07	ENCODE				1							ENCFF369TLF, ENCFF390DNP	3252210	ENCODE Processing Pipeline	b18b1fb9685178fd90f6fd91e2b4b44e		https://www.encodeproject.org/files/ENCFF659MOZ/@@download/ENCFF659MOZ.bed.gz	hg19				released	s3://encode-public/2018/05/14/85a06029-29f2-4953-a8f5-d04f6b67b740/ENCFF659MOZ.bed.gz				
ENCFF583YED	bed narrowPeak	peaks	ENCSR000EOK	DNase-seq	CL:0002584	renal cortical epithelial cell	primary cell	Homo sapiens											DNA		see document	see document		False	2011-04-07	ENCODE				2							ENCFF390DNP, ENCFF683HSF	1065550	ENCODE Processing Pipeline	e19d1c09ed1349071b38f07b4b7cfcf9		https://www.encodeproject.org/files/ENCFF583YED/@@download/ENCFF583YED.bed.gz	hg19				released	s3://encode-public/2018/05/14/ba2680e1-6f1a-475e-985e-3cd8cadd3fd4/ENCFF583YED.bed.gz				
ENCFF226GFM	bed narrowPeak	peaks	ENCSR000EOK	DNase-seq	CL:0002584	renal cortical epithelial cell	primary cell	Homo sapiens											DNA		see document	see document		False	2011-04-07	ENCODE				1							ENCFF096PLP, ENCFF992CZQ	3176219	ENCODE Processing Pipeline	0228b5461289bb987a6938d43a977d61		https://www.encodeproject.org/files/ENCFF226GFM/@@download/ENCFF226GFM.bed.gz	GRCh38				archived	s3://encode-public/2016/10/23/8eda74b1-6ebc-4a2a-8aaa-201bab3bef0d/ENCFF226GFM.bed.gz				
ENCFF185SDR	bed narrowPeak	peaks	ENCSR000EOK	DNase-seq	CL:0002584	renal cortical epithelial cell	primary cell	Homo sapiens											DNA		see document	see document		False	2011-04-07	ENCODE				2							ENCFF790PYH, ENCFF992CZQ	1028124	ENCODE Processing Pipeline	b3fc381da8ece1e7cc00b872d248e5f2		https://www.encodeproject.org/files/ENCFF185SDR/@@download/ENCFF185SDR.bed.gz	GRCh38				archived	s3://encode-public/2016/10/23/126ab007-dae3-426e-9fc3-36fef8596583/ENCFF185SDR.bed.gz				
ENCFF914XCX	bed narrowPeak	peaks	ENCSR000EOK	DNase-seq	CL:0002584	renal cortical epithelial cell	primary cell	Homo sapiens											DNA		see document	see document		False	2011-04-07	ENCODE				1							ENCFF163ZHO, ENCFF668XIP	3166220	ENCODE Processing Pipeline	733a07f46e66f53f671036115210a833		https://www.encodeproject.org/files/ENCFF914XCX/@@download/ENCFF914XCX.bed.gz	hg19				archived	s3://encode-public/2016/10/24/a2b75b40-c041-4ee3-affe-ab6d5e049914/ENCFF914XCX.bed.gz				
ENCFF571LZB	bed narrowPeak	peaks	ENCSR000EOK	DNase-seq	CL:0002584	renal cortical epithelial cell	primary cell	Homo sapiens											DNA		see document	see document		False	2011-04-07	ENCODE				2							ENCFF163ZHO, ENCFF800ZWA	1024030	ENCODE Processing Pipeline	23104751e688ccb2be9ab71bd05c9408		https://www.encodeproject.org/files/ENCFF571LZB/@@download/ENCFF571LZB.bed.gz	hg19				archived	s3://encode-public/2016/10/24/da341b10-fa07-49b8-aba6-75672c25f6e9/ENCFF571LZB.bed.gz				
ENCFF008MTK	bed narrowPeak	peaks	ENCSR000EOK	DNase-seq	CL:0002584	renal cortical epithelial cell	primary cell	Homo sapiens											DNA		see document	see document		False	2011-04-07	ENCODE				1							ENCFF128WBQ, ENCFF967OQF	3266013	ENCODE Processing Pipeline	33cf4316ac778f7b70d386f05277733e		https://www.encodeproject.org/files/ENCFF008MTK/@@download/ENCFF008MTK.bed.gz	GRCh38				archived	s3://encode-public/2017/08/24/f7562240-db1d-499d-8c9b-270bf53397a8/ENCFF008MTK.bed.gz				
ENCFF949MOE	bed narrowPeak	peaks	ENCSR000EOK	DNase-seq	CL:0002584	renal cortical epithelial cell	primary cell	Homo sapiens											DNA		see document	see document		False	2011-04-07	ENCODE				2							ENCFF690DPA, ENCFF967OQF	1067924	ENCODE Processing Pipeline	2009cd00feb55f929341a075a6a1d99d		https://www.encodeproject.org/files/ENCFF949MOE/@@download/ENCFF949MOE.bed.gz	GRCh38				archived	s3://encode-public/2017/08/24/f6856c6a-47e1-49ce-9897-ade1489d45bf/ENCFF949MOE.bed.gz				
