File accession	File format	Output type	Experiment accession	Assay	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample genetic modifications methods	Biosample genetic modifications categories	Biosample genetic modifications targets	Biosample genetic modifications gene targets	Biosample genetic modifications site coordinates	Biosample genetic modifications zygosity	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate	Read length	Mapped read length	Run type	Paired end	Paired with	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Assembly	Genome annotation	Platform	Controlled by	File Status	s3_uri	Audit WARNING	Audit INTERNAL_ACTION	Audit NOT_COMPLIANT	Audit ERROR
ENCFF949JYV	bigWig	read-depth normalized signal	ENCSR000EPM	DNase-seq	CL:0000127	astrocyte	primary cell	Homo sapiens											DNA		see document	see document		False	2010-12-16	ENCODE				2							ENCFF393ESE	553258589	ENCODE Processing Pipeline	1a68d8d53b905185cb7dc438c538cd8f		https://www.encodeproject.org/files/ENCFF949JYV/@@download/ENCFF949JYV.bigWig	hg19				released	s3://encode-public/2017/09/06/447e9cc4-0a21-4655-906b-479cb14dffef/ENCFF949JYV.bigWig	low read depth			
ENCFF678PJI	bigWig	read-depth normalized signal	ENCSR000EPM	DNase-seq	CL:0000127	astrocyte	primary cell	Homo sapiens											DNA		see document	see document		False	2010-12-16	ENCODE				1							ENCFF540LTJ	731098761	ENCODE Processing Pipeline	0cdc03213cd4d99494970037c9ad6380		https://www.encodeproject.org/files/ENCFF678PJI/@@download/ENCFF678PJI.bigWig	hg19				released	s3://encode-public/2017/09/06/31433f7c-146e-402d-a11e-a454a50cf907/ENCFF678PJI.bigWig	low read depth			
ENCFF001CHE	bigWig	raw signal	ENCSR000EQC	DNase-seq	CL:0000545	T-helper 1 cell	primary cell	Homo sapiens											DNA		see document	see document		False	2010-12-14	ENCODE				1, 2							ENCFF001CHG	295514099	John Stamatoyannopoulos, UW	c6d4f1ff00ea0db0d19c18022869c2d7		https://www.encodeproject.org/files/ENCFF001CHE/@@download/ENCFF001CHE.bigWig	hg19				archived	s3://encode-public/2012/07/12/26a2cb1a-add8-41d2-84cb-692392e01892/ENCFF001CHE.bigWig		sequencing runs labeled as technical replicates	insufficient read length	
ENCFF001CHV	bigWig	signal	ENCSR000EQC	DNase-seq	CL:0000545	T-helper 1 cell	primary cell	Homo sapiens											DNA		see document	see document		False	2010-12-14	ENCODE				1, 2							ENCFF001CHG	342095796	John Stamatoyannopoulos, UW	23bafdaae53fc7745fa8fb62e5cfaa28		https://www.encodeproject.org/files/ENCFF001CHV/@@download/ENCFF001CHV.bigWig	hg19				archived	s3://encode-public/2012/07/12/b84a23b5-f901-4c6b-9e20-fc2aa697df42/ENCFF001CHV.bigWig		sequencing runs labeled as technical replicates	insufficient read length	
ENCFF001EII	bigWig	raw signal	ENCSR000EQC	DNase-seq	CL:0000545	T-helper 1 cell	primary cell	Homo sapiens											DNA		see document	see document		False	2010-12-14	ENCODE				1							ENCFF001EIB	91576323	John Stamatoyannopoulos, UW	0fa3946463f1c8c5c67b5b6f1e293c05		https://www.encodeproject.org/files/ENCFF001EII/@@download/ENCFF001EII.bigWig	hg19				archived	s3://encode-public/2011/01/11/480d07ab-d8b9-4a1a-9463-bb518d68fa1e/ENCFF001EII.bigWig		sequencing runs labeled as technical replicates	insufficient read length	
ENCFF001CHU	bigWig	raw signal	ENCSR000EQC	DNase-seq	CL:0000545	T-helper 1 cell	primary cell	Homo sapiens											DNA		see document	see document		False	2010-12-14	ENCODE				2							ENCFF001CHX	412351521	John Stamatoyannopoulos, UW	0216f4b9a4aaddd445ca3830952d4d43		https://www.encodeproject.org/files/ENCFF001CHU/@@download/ENCFF001CHU.bigWig	hg19				archived	s3://encode-public/2012/07/12/d7db4e51-809d-43bc-a431-8ae97219a8a3/ENCFF001CHU.bigWig		sequencing runs labeled as technical replicates	insufficient read length	
ENCFF001CHW	bigWig	signal	ENCSR000EQC	DNase-seq	CL:0000545	T-helper 1 cell	primary cell	Homo sapiens											DNA		see document	see document		False	2010-12-14	ENCODE				2							ENCFF001CHX	876425228	John Stamatoyannopoulos, UW	82c79236ddd3ea0533aadc070841b94a		https://www.encodeproject.org/files/ENCFF001CHW/@@download/ENCFF001CHW.bigWig	hg19				archived	s3://encode-public/2012/07/12/9ac4bdc9-5d67-490d-bc63-bdfae5aba53c/ENCFF001CHW.bigWig		sequencing runs labeled as technical replicates	insufficient read length	
ENCFF001EIJ	bigWig	raw signal	ENCSR000EQC	DNase-seq	CL:0000545	T-helper 1 cell	primary cell	Homo sapiens											DNA		see document	see document		False	2010-12-14	ENCODE				2							ENCFF001EIK	319293408	John Stamatoyannopoulos, UW	18fc76bb7a9b2c44a25a5f944f7d8d3e		https://www.encodeproject.org/files/ENCFF001EIJ/@@download/ENCFF001EIJ.bigWig	hg19				archived	s3://encode-public/2011/01/11/8f1e7d42-1270-4cbe-96e5-d632c55e00f5/ENCFF001EIJ.bigWig		sequencing runs labeled as technical replicates	insufficient read length	
ENCFF148BTW	bigWig	read-depth normalized signal	ENCSR000EQC	DNase-seq	CL:0000545	T-helper 1 cell	primary cell	Homo sapiens											DNA		see document	see document		False	2010-12-14	ENCODE				2							ENCFF425YMJ	795679364	ENCODE Processing Pipeline	3df56ad2274f3ba05d7a278d304ee4dc		https://www.encodeproject.org/files/ENCFF148BTW/@@download/ENCFF148BTW.bigWig	GRCh38				released	s3://encode-public/2017/10/05/0c5edfe0-0996-4d74-89c7-7efaf827091b/ENCFF148BTW.bigWig		sequencing runs labeled as technical replicates	insufficient read length	
ENCFF479VHW	bigWig	read-depth normalized signal	ENCSR000EQC	DNase-seq	CL:0000545	T-helper 1 cell	primary cell	Homo sapiens											DNA		see document	see document		False	2010-12-14	ENCODE				1							ENCFF742XYO	683317452	ENCODE Processing Pipeline	5b3323139c9228ad5f6dfd6f980d7e18		https://www.encodeproject.org/files/ENCFF479VHW/@@download/ENCFF479VHW.bigWig	GRCh38				released	s3://encode-public/2017/10/05/e110b839-1546-40e4-b572-7ad1fc4059ed/ENCFF479VHW.bigWig		sequencing runs labeled as technical replicates	insufficient read length	
ENCFF131JYF	bigWig	read-depth normalized signal	ENCSR000EQC	DNase-seq	CL:0000545	T-helper 1 cell	primary cell	Homo sapiens											DNA		see document	see document		False	2010-12-14	ENCODE				1							ENCFF643MCR	669231603	ENCODE Processing Pipeline	f72f76b38ad66d2ed2a9d717ba0710f1		https://www.encodeproject.org/files/ENCFF131JYF/@@download/ENCFF131JYF.bigWig	hg19				released	s3://encode-public/2017/10/08/1b7bb4b6-c969-4e42-b4c0-fd7ffeddd7bd/ENCFF131JYF.bigWig		sequencing runs labeled as technical replicates	insufficient read length	
ENCFF170UAZ	bigWig	read-depth normalized signal	ENCSR000EQC	DNase-seq	CL:0000545	T-helper 1 cell	primary cell	Homo sapiens											DNA		see document	see document		False	2010-12-14	ENCODE				2							ENCFF936ZSN	791729143	ENCODE Processing Pipeline	ccb6cec794d1e07894284c29ed729bd4		https://www.encodeproject.org/files/ENCFF170UAZ/@@download/ENCFF170UAZ.bigWig	hg19				released	s3://encode-public/2017/10/08/a1c262e5-2b65-480e-8534-76effdad7b45/ENCFF170UAZ.bigWig		sequencing runs labeled as technical replicates	insufficient read length	
ENCFF419BLQ	bigWig	read-depth normalized signal	ENCSR792ZXA	DNase-seq	UBERON:0002113	kidney	tissue	Homo sapiens											DNA					False	2017-12-13	ENCODE				1							ENCFF544VZR	728845506	ENCODE Processing Pipeline	089851788e686ece389b6c24f9a3a799		https://www.encodeproject.org/files/ENCFF419BLQ/@@download/ENCFF419BLQ.bigWig	GRCh38				released	s3://encode-public/2017/11/26/7cddeb25-bc66-4bee-b0b4-cace4420eea3/ENCFF419BLQ.bigWig		experiment not submitted to GEO		
ENCFF532YJA	bigWig	read-depth normalized signal	ENCSR792ZXA	DNase-seq	UBERON:0002113	kidney	tissue	Homo sapiens											DNA					False	2017-12-13	ENCODE				2							ENCFF519VQK	704315221	ENCODE Processing Pipeline	14ee6085cb99ce37607896267db06d8d		https://www.encodeproject.org/files/ENCFF532YJA/@@download/ENCFF532YJA.bigWig	GRCh38				released	s3://encode-public/2017/11/26/25707b8d-a6ce-4de3-ab1b-805e0b3de94a/ENCFF532YJA.bigWig		experiment not submitted to GEO		
ENCFF341HSV	bigWig	read-depth normalized signal	ENCSR792ZXA	DNase-seq	UBERON:0002113	kidney	tissue	Homo sapiens											DNA					False	2017-12-13	ENCODE				1							ENCFF286KTV	726624332	ENCODE Processing Pipeline	60b8d84bb56f2f573ee8ddc1c81fb766		https://www.encodeproject.org/files/ENCFF341HSV/@@download/ENCFF341HSV.bigWig	hg19				released	s3://encode-public/2017/12/04/6184b9dc-9fd4-4519-b760-66ec6f9423a3/ENCFF341HSV.bigWig		experiment not submitted to GEO		
ENCFF365OIB	bigWig	read-depth normalized signal	ENCSR792ZXA	DNase-seq	UBERON:0002113	kidney	tissue	Homo sapiens											DNA					False	2017-12-13	ENCODE				2							ENCFF885KJH	695296472	ENCODE Processing Pipeline	3bd44342de442039299f14da3f6a7104		https://www.encodeproject.org/files/ENCFF365OIB/@@download/ENCFF365OIB.bigWig	hg19				released	s3://encode-public/2017/12/04/2552ca03-97e8-4313-8046-4e1ddc28c62d/ENCFF365OIB.bigWig		experiment not submitted to GEO		
ENCFF109ATW	bigWig	read-depth normalized signal	ENCSR552XJI	DNase-seq	UBERON:0001987	placenta	tissue	Homo sapiens											DNA					False	2017-12-13	ENCODE				2							ENCFF162VGL	744903841	ENCODE Processing Pipeline	ba111a73af1be5f5efa7e43613c6cd8a		https://www.encodeproject.org/files/ENCFF109ATW/@@download/ENCFF109ATW.bigWig	GRCh38				archived	s3://encode-public/2017/11/26/1a00f6e8-3d3c-4948-b34d-61aa6782be1f/ENCFF109ATW.bigWig		experiment not submitted to GEO		
ENCFF708XRO	bigWig	read-depth normalized signal	ENCSR552XJI	DNase-seq	UBERON:0001987	placenta	tissue	Homo sapiens											DNA					False	2017-12-13	ENCODE				1							ENCFF521MKT	719074983	ENCODE Processing Pipeline	9057b3e6cf4a61d7d9306084dc99c3be		https://www.encodeproject.org/files/ENCFF708XRO/@@download/ENCFF708XRO.bigWig	GRCh38				released	s3://encode-public/2017/11/26/f0d30192-5af9-4ce1-90ec-c4622056ad09/ENCFF708XRO.bigWig		experiment not submitted to GEO		
ENCFF176WBP	bigWig	read-depth normalized signal	ENCSR552XJI	DNase-seq	UBERON:0001987	placenta	tissue	Homo sapiens											DNA					False	2017-12-13	ENCODE				1							ENCFF346RZI	728219107	ENCODE Processing Pipeline	d7ca37dd1f6cb57440947e7820518a7d		https://www.encodeproject.org/files/ENCFF176WBP/@@download/ENCFF176WBP.bigWig	hg19				released	s3://encode-public/2017/12/03/6a11a6f0-32d5-4dc7-a086-d3a4ea77fd85/ENCFF176WBP.bigWig		experiment not submitted to GEO		
ENCFF725PSE	bigWig	read-depth normalized signal	ENCSR552XJI	DNase-seq	UBERON:0001987	placenta	tissue	Homo sapiens											DNA					False	2017-12-13	ENCODE				2							ENCFF628PIG	743699991	ENCODE Processing Pipeline	a1f90fb24accf455c321c7773637d52d		https://www.encodeproject.org/files/ENCFF725PSE/@@download/ENCFF725PSE.bigWig	hg19				archived	s3://encode-public/2017/12/03/165d0a26-848f-4f15-be5b-23ef0256cb76/ENCFF725PSE.bigWig		experiment not submitted to GEO		
ENCFF217XWD	bigWig	signal of unique reads	ENCSR095GWE	DNase-seq	UBERON:0000945	stomach	tissue	Homo sapiens											DNA					False	2016-09-22	ENCODE				2							ENCFF002DUL, ENCFF002DUM, ENCFF002DUN, ENCFF002DUO, ENCFF002DUQ, ENCFF002DUS	416629595	John Stamatoyannopoulos, UW	3a0b2b91733f49657380c3de64dff9f0		https://www.encodeproject.org/files/ENCFF217XWD/@@download/ENCFF217XWD.bigWig	hg19				archived	s3://encode-public/2015/11/13/91ee8ddd-6ce9-4ce4-a0a8-65c8aac3c845/ENCFF217XWD.bigWig	low spot score, low read depth			
ENCFF576UWN	bigWig	signal of unique reads	ENCSR095GWE	DNase-seq	UBERON:0000945	stomach	tissue	Homo sapiens											DNA					False	2016-09-22	ENCODE				1							ENCFF002DUH, ENCFF002DUI, ENCFF002DUJ, ENCFF002DUK	221884728	John Stamatoyannopoulos, UW	9fc537a74f60469b230c144b04b825ee		https://www.encodeproject.org/files/ENCFF576UWN/@@download/ENCFF576UWN.bigWig	hg19				archived	s3://encode-public/2015/11/13/6daf00e3-39ea-4cfc-b898-579ddc3b9c60/ENCFF576UWN.bigWig	low spot score, low read depth			
ENCFF873DWP	bigWig	read-depth normalized signal	ENCSR095GWE	DNase-seq	UBERON:0000945	stomach	tissue	Homo sapiens											DNA					False	2016-09-22	ENCODE				1							ENCFF722VFZ	611109947	ENCODE Processing Pipeline	d5ce23efcb0c977e32a0fc9d2a843db6		https://www.encodeproject.org/files/ENCFF873DWP/@@download/ENCFF873DWP.bigWig	GRCh38				released	s3://encode-public/2017/08/24/8af422a8-2328-4e73-a5dc-9931cab1a787/ENCFF873DWP.bigWig	low spot score, low read depth			
ENCFF164PKU	bigWig	read-depth normalized signal	ENCSR095GWE	DNase-seq	UBERON:0000945	stomach	tissue	Homo sapiens											DNA					False	2016-09-22	ENCODE				2							ENCFF279KHO	802807424	ENCODE Processing Pipeline	8842fe965e1b94f3663f584f6bd60cec		https://www.encodeproject.org/files/ENCFF164PKU/@@download/ENCFF164PKU.bigWig	GRCh38				released	s3://encode-public/2017/08/24/4bb19238-a708-4c5b-bf3b-e1e6a685b828/ENCFF164PKU.bigWig	low spot score, low read depth			
ENCFF315FZQ	bigWig	read-depth normalized signal	ENCSR095GWE	DNase-seq	UBERON:0000945	stomach	tissue	Homo sapiens											DNA					False	2016-09-22	ENCODE				2							ENCFF127RJK	800072287	ENCODE Processing Pipeline	b58388ab695ec813d52383069a499095		https://www.encodeproject.org/files/ENCFF315FZQ/@@download/ENCFF315FZQ.bigWig	hg19				released	s3://encode-public/2017/09/10/408715a9-0116-4612-b7c6-e7700df33fe9/ENCFF315FZQ.bigWig	low spot score, low read depth			
ENCFF582NPZ	bigWig	read-depth normalized signal	ENCSR095GWE	DNase-seq	UBERON:0000945	stomach	tissue	Homo sapiens											DNA					False	2016-09-22	ENCODE				1							ENCFF056UYZ	619022774	ENCODE Processing Pipeline	81d96a06fa783de4a62ceb494340934a		https://www.encodeproject.org/files/ENCFF582NPZ/@@download/ENCFF582NPZ.bigWig	hg19				released	s3://encode-public/2017/09/10/11bdf722-073a-46e1-b2ab-f9f9b028899a/ENCFF582NPZ.bigWig	low spot score, low read depth			
ENCFF454PHB	bigWig	signal of unique reads	ENCSR474GZQ	DNase-seq	UBERON:0000966	retina	tissue	Homo sapiens											DNA					False	2016-05-09	ENCODE				2							ENCFF879IOD	332548997	John Stamatoyannopoulos, UW	f2d05457c776c3f15365897d7d565137		https://www.encodeproject.org/files/ENCFF454PHB/@@download/ENCFF454PHB.bigWig	hg19				archived	s3://encode-public/2015/11/13/32716b09-e826-451a-aae2-540e3dff1468/ENCFF454PHB.bigWig	low read depth	experiment not submitted to GEO, sequencing runs labeled as technical replicates		
ENCFF645AMT	bigWig	signal of unique reads	ENCSR474GZQ	DNase-seq	UBERON:0000966	retina	tissue	Homo sapiens											DNA					False	2016-05-09	ENCODE				1							ENCFF664OGS	269649157	John Stamatoyannopoulos, UW	81d7417b5c0d2d069b0dacbe9d6bbe86		https://www.encodeproject.org/files/ENCFF645AMT/@@download/ENCFF645AMT.bigWig	hg19				archived	s3://encode-public/2016/04/28/ac614f1f-ccfa-4f7c-ac79-794092ee465c/ENCFF645AMT.bigWig	low read depth	experiment not submitted to GEO, sequencing runs labeled as technical replicates		
ENCFF773NZF	bigWig	read-depth normalized signal	ENCSR474GZQ	DNase-seq	UBERON:0000966	retina	tissue	Homo sapiens											DNA					False	2016-05-09	ENCODE				1							ENCFF759MER	555154165	ENCODE Processing Pipeline	1f46f59f146b64a796cc8db04d79fa1d		https://www.encodeproject.org/files/ENCFF773NZF/@@download/ENCFF773NZF.bigWig	GRCh38				released	s3://encode-public/2017/09/07/ec77b8c9-0d31-4c24-a4e4-851250b77956/ENCFF773NZF.bigWig	low read depth	experiment not submitted to GEO, sequencing runs labeled as technical replicates		
ENCFF713HOQ	bigWig	read-depth normalized signal	ENCSR474GZQ	DNase-seq	UBERON:0000966	retina	tissue	Homo sapiens											DNA					False	2016-05-09	ENCODE				2							ENCFF650HHD	676416684	ENCODE Processing Pipeline	df900d464ae5255d4679d86d7192843f		https://www.encodeproject.org/files/ENCFF713HOQ/@@download/ENCFF713HOQ.bigWig	GRCh38				released	s3://encode-public/2017/09/07/2c263e8d-3a18-46df-9175-624cdea59cfb/ENCFF713HOQ.bigWig	low read depth	experiment not submitted to GEO, sequencing runs labeled as technical replicates		
ENCFF232GHV	bigWig	read-depth normalized signal	ENCSR474GZQ	DNase-seq	UBERON:0000966	retina	tissue	Homo sapiens											DNA					False	2016-05-09	ENCODE				1							ENCFF832ATE	555132255	ENCODE Processing Pipeline	e757a3d67631d27c6632743f236eafd4		https://www.encodeproject.org/files/ENCFF232GHV/@@download/ENCFF232GHV.bigWig	hg19				released	s3://encode-public/2017/09/08/9d8692c5-1d36-4cc9-a482-460d58b8f313/ENCFF232GHV.bigWig	low read depth	experiment not submitted to GEO, sequencing runs labeled as technical replicates		
ENCFF494NRA	bigWig	read-depth normalized signal	ENCSR474GZQ	DNase-seq	UBERON:0000966	retina	tissue	Homo sapiens											DNA					False	2016-05-09	ENCODE				2							ENCFF955ITQ	677101955	ENCODE Processing Pipeline	f003c1c28ab75d25c84aecc76a9bc37e		https://www.encodeproject.org/files/ENCFF494NRA/@@download/ENCFF494NRA.bigWig	hg19				released	s3://encode-public/2017/09/08/2b920577-ee82-4208-ae3a-02df321e6cae/ENCFF494NRA.bigWig	low read depth	experiment not submitted to GEO, sequencing runs labeled as technical replicates		
ENCFF001CWZ	bigWig	raw signal	ENCSR000ENC	DNase-seq	CL:0002603	astrocyte of the cerebellum	primary cell	Homo sapiens											DNA		see document	see document		False	2011-05-04	ENCODE				1							ENCFF001CWY	229159199	John Stamatoyannopoulos, UW	ab4fdf1695e1f60752c03b09f75c0ce2		https://www.encodeproject.org/files/ENCFF001CWZ/@@download/ENCFF001CWZ.bigWig	hg19				archived	s3://encode-public/2011/01/11/83ee5b1a-a50a-4e0b-8df0-88912bdbc280/ENCFF001CWZ.bigWig	low read depth			
ENCFF001CXA	bigWig	raw signal	ENCSR000ENC	DNase-seq	CL:0002603	astrocyte of the cerebellum	primary cell	Homo sapiens											DNA		see document	see document		False	2011-05-04	ENCODE				2							ENCFF001CWT	188435809	John Stamatoyannopoulos, UW	d6e2e05936b2a36337227c39d7d1cece		https://www.encodeproject.org/files/ENCFF001CXA/@@download/ENCFF001CXA.bigWig	hg19				archived	s3://encode-public/2011/01/11/255f6d52-1c3f-4d0d-9286-4195f3e64f3d/ENCFF001CXA.bigWig	low read depth			
ENCFF382FZE	bigWig	read-depth normalized signal	ENCSR000ENC	DNase-seq	CL:0002603	astrocyte of the cerebellum	primary cell	Homo sapiens											DNA		see document	see document		False	2011-05-04	ENCODE				1							ENCFF419YZK	608249110	ENCODE Processing Pipeline	7e6155b6cb1620d292fbf398bf8d5e67		https://www.encodeproject.org/files/ENCFF382FZE/@@download/ENCFF382FZE.bigWig	GRCh38				released	s3://encode-public/2017/08/24/9535fd71-0d83-44df-ac3e-92cfc296465d/ENCFF382FZE.bigWig	low read depth			
ENCFF851OEN	bigWig	read-depth normalized signal	ENCSR000ENC	DNase-seq	CL:0002603	astrocyte of the cerebellum	primary cell	Homo sapiens											DNA		see document	see document		False	2011-05-04	ENCODE				2							ENCFF860MDX	579828326	ENCODE Processing Pipeline	d12e91c881e7477a318415811850f418		https://www.encodeproject.org/files/ENCFF851OEN/@@download/ENCFF851OEN.bigWig	GRCh38				released	s3://encode-public/2017/08/24/68a6fcf3-3164-4970-a019-8a4fdef6ea0d/ENCFF851OEN.bigWig	low read depth			
ENCFF792TWU	bigWig	read-depth normalized signal	ENCSR000ENC	DNase-seq	CL:0002603	astrocyte of the cerebellum	primary cell	Homo sapiens											DNA		see document	see document		False	2011-05-04	ENCODE				1							ENCFF551IDA	608328929	ENCODE Processing Pipeline	452126ed830ed5585b99c333160e9a05		https://www.encodeproject.org/files/ENCFF792TWU/@@download/ENCFF792TWU.bigWig	hg19				released	s3://encode-public/2017/09/06/cbefb6ff-d20f-49ea-8937-93243d70f626/ENCFF792TWU.bigWig	low read depth			
ENCFF881JCL	bigWig	read-depth normalized signal	ENCSR000ENC	DNase-seq	CL:0002603	astrocyte of the cerebellum	primary cell	Homo sapiens											DNA		see document	see document		False	2011-05-04	ENCODE				2							ENCFF751ZKO	570274595	ENCODE Processing Pipeline	81929ec97354b9f8df8a936f2d5d5c98		https://www.encodeproject.org/files/ENCFF881JCL/@@download/ENCFF881JCL.bigWig	hg19				released	s3://encode-public/2017/09/06/a22f7677-bff3-4500-a083-d6917a804ad4/ENCFF881JCL.bigWig	low read depth			
ENCFF001BJH	bigWig	raw signal	ENCSR000EOB	DNase-seq	CL:2000041	dermis microvascular lymphatic vessel endothelial cell	primary cell	Homo sapiens											DNA		see document	see document		False	2010-12-16	ENCODE				1, 2							ENCFF001BLG	364892102	John Stamatoyannopoulos, UW	124d4d69cf37becfc13bb263d516917e		https://www.encodeproject.org/files/ENCFF001BJH/@@download/ENCFF001BJH.bigWig	hg19				archived	s3://encode-public/2012/07/12/52c4d3b5-4980-4883-82c3-3c751af2c0b4/ENCFF001BJH.bigWig	low read depth			
ENCFF001BKJ	bigWig	signal	ENCSR000EOB	DNase-seq	CL:2000041	dermis microvascular lymphatic vessel endothelial cell	primary cell	Homo sapiens											DNA		see document	see document		False	2010-12-16	ENCODE				1, 2							ENCFF001BLG	559928031	John Stamatoyannopoulos, UW	b75822c318efa21e5b16cd418b2250d1		https://www.encodeproject.org/files/ENCFF001BKJ/@@download/ENCFF001BKJ.bigWig	hg19				archived	s3://encode-public/2012/07/12/2ef24144-40c0-4612-81d8-7ea3f2db100e/ENCFF001BKJ.bigWig	low read depth			
ENCFF001DHV	bigWig	raw signal	ENCSR000EOB	DNase-seq	CL:2000041	dermis microvascular lymphatic vessel endothelial cell	primary cell	Homo sapiens											DNA		see document	see document		False	2010-12-16	ENCODE				2							ENCFF001DHT	214266877	John Stamatoyannopoulos, UW	ad903eb68b7f112bb2e4b02041e005cf		https://www.encodeproject.org/files/ENCFF001DHV/@@download/ENCFF001DHV.bigWig	hg19				archived	s3://encode-public/2011/01/11/836f3b94-1274-4e29-906e-9bae739b5bd8/ENCFF001DHV.bigWig	low read depth			
ENCFF001DHU	bigWig	raw signal	ENCSR000EOB	DNase-seq	CL:2000041	dermis microvascular lymphatic vessel endothelial cell	primary cell	Homo sapiens											DNA		see document	see document		False	2010-12-16	ENCODE				1							ENCFF001DHO	199803289	John Stamatoyannopoulos, UW	f2f80b20cc3e53582b36b70e9818cbf0		https://www.encodeproject.org/files/ENCFF001DHU/@@download/ENCFF001DHU.bigWig	hg19				archived	s3://encode-public/2011/01/11/9102428e-8dd3-44a6-8587-534b175294fc/ENCFF001DHU.bigWig	low read depth			
ENCFF431JNM	bigWig	read-depth normalized signal	ENCSR000EOB	DNase-seq	CL:2000041	dermis microvascular lymphatic vessel endothelial cell	primary cell	Homo sapiens											DNA		see document	see document		False	2010-12-16	ENCODE				1							ENCFF095EOR	758120544	ENCODE Processing Pipeline	662278fa09ceee4e343fc65da6896eef		https://www.encodeproject.org/files/ENCFF431JNM/@@download/ENCFF431JNM.bigWig	GRCh38				released	s3://encode-public/2018/05/04/0441b3bf-8c73-4ede-8cfb-cdfbd733b085/ENCFF431JNM.bigWig	low read depth			
ENCFF257DCT	bigWig	read-depth normalized signal	ENCSR000EOB	DNase-seq	CL:2000041	dermis microvascular lymphatic vessel endothelial cell	primary cell	Homo sapiens											DNA		see document	see document		False	2010-12-16	ENCODE				2							ENCFF465BRT	598457643	ENCODE Processing Pipeline	318b0d836a5dd7b82e50265fa00ec61b		https://www.encodeproject.org/files/ENCFF257DCT/@@download/ENCFF257DCT.bigWig	GRCh38				released	s3://encode-public/2018/05/04/f5e9383e-8b3c-421f-82e5-3c5c97bc616f/ENCFF257DCT.bigWig	low read depth			
ENCFF119FUP	bigWig	read-depth normalized signal	ENCSR000EOB	DNase-seq	CL:2000041	dermis microvascular lymphatic vessel endothelial cell	primary cell	Homo sapiens											DNA		see document	see document		False	2010-12-16	ENCODE				1							ENCFF400WHB	756384721	ENCODE Processing Pipeline	0c7a23f505f3339e5361e314a1892b81		https://www.encodeproject.org/files/ENCFF119FUP/@@download/ENCFF119FUP.bigWig	hg19				released	s3://encode-public/2018/05/07/eb188d1c-7cf9-4e04-ad37-1e0ae54c661b/ENCFF119FUP.bigWig	low read depth			
ENCFF441WXK	bigWig	read-depth normalized signal	ENCSR000EOB	DNase-seq	CL:2000041	dermis microvascular lymphatic vessel endothelial cell	primary cell	Homo sapiens											DNA		see document	see document		False	2010-12-16	ENCODE				2							ENCFF804SLA	593413764	ENCODE Processing Pipeline	e6c91aa5f5e3cd3751bba5b592908c23		https://www.encodeproject.org/files/ENCFF441WXK/@@download/ENCFF441WXK.bigWig	hg19				released	s3://encode-public/2018/05/07/24300c55-91ee-40b9-88c6-1b7cb116c63f/ENCFF441WXK.bigWig	low read depth			
ENCFF001BAI	bigWig	raw signal	ENCSR000ENJ	DNase-seq	CL:0000746	cardiac muscle cell	primary cell	Homo sapiens											DNA		see document	see document		False	2010-12-16	ENCODE				1, 2							ENCFF001BBQ	304535127	John Stamatoyannopoulos, UW	ccfc49bbf3166fce895155a28760067e		https://www.encodeproject.org/files/ENCFF001BAI/@@download/ENCFF001BAI.bigWig	hg19				archived	s3://encode-public/2012/07/12/af6ea340-d50f-4f7c-a3d9-9671e2f93b92/ENCFF001BAI.bigWig	low read depth			
ENCFF001BBJ	bigWig	signal	ENCSR000ENJ	DNase-seq	CL:0000746	cardiac muscle cell	primary cell	Homo sapiens											DNA		see document	see document		False	2010-12-16	ENCODE				1, 2							ENCFF001BBQ	415641174	John Stamatoyannopoulos, UW	7faa24d536b0637245241d8a02d00afd		https://www.encodeproject.org/files/ENCFF001BBJ/@@download/ENCFF001BBJ.bigWig	hg19				archived	s3://encode-public/2012/07/12/ede6216e-0c72-4b7a-918e-54c1cb704b8c/ENCFF001BBJ.bigWig	low read depth			
ENCFF001DAX	bigWig	raw signal	ENCSR000ENJ	DNase-seq	CL:0000746	cardiac muscle cell	primary cell	Homo sapiens											DNA		see document	see document		False	2010-12-16	ENCODE				2							ENCFF001DAO	168162390	John Stamatoyannopoulos, UW	467d7c098ecf0fbe2cb36109814527ef		https://www.encodeproject.org/files/ENCFF001DAX/@@download/ENCFF001DAX.bigWig	hg19				archived	s3://encode-public/2011/01/11/16754de9-3de9-4c92-9145-10a3b1acfe10/ENCFF001DAX.bigWig	low read depth			
ENCFF001DAU	bigWig	raw signal	ENCSR000ENJ	DNase-seq	CL:0000746	cardiac muscle cell	primary cell	Homo sapiens											DNA		see document	see document		False	2010-12-16	ENCODE				1							ENCFF001DAQ	131692221	John Stamatoyannopoulos, UW	d380408f0d61eb50e6498a10eebf823f		https://www.encodeproject.org/files/ENCFF001DAU/@@download/ENCFF001DAU.bigWig	hg19				archived	s3://encode-public/2011/01/11/b1b5fb75-9830-497d-a760-247c1da75b12/ENCFF001DAU.bigWig	low read depth			
